"country","year","gdp","pop","category_name","emissions","lgdp","lpop","lemissions","const","lgdp_sq","emissions_pc","lemissions_pc"
"Austria",1974,164522871893.839,7599038,"Mineral Industry",4075.94948289513,25.8263154363552,15.8435322182974,8.31285900047168,1,666.998569018116,0.000536377036526877,-7.53067321782572
"Austria",1974,164522871893.839,7599038,"Non-Energy Products from Fuels and Solvent Use",1213.0271517081,25.8263154363552,15.8435322182974,7.10087429262437,1,666.998569018116,0.000159629041427099,-8.74265792567303
"Austria",1975,163924443911.638,7578903,"Aggregate sources and non-CO2 emissions sources on land",67.7925563327623,25.8226714507563,15.84087902419,4.21645240031681,1,666.810360853703,8.94490354775121e-06,-11.6244266238732
"Austria",1975,163924443911.638,7578903,"Chemical Industry",835.8956504129,25.8226714507563,15.84087902419,6.72850378521376,1,666.810360853703,0.000110292432877542,-9.11237523897627
"Austria",1975,163924443911.638,7578903,"Fuel Combustion Activities",49589.6327850701,25.8226714507563,15.84087902419,10.811537074436,1,666.810360853703,0.00654311485251495,-5.02934194975403
"Austria",1975,163924443911.638,7578903,"Fugitive emissions from fuels",1293.51826742253,25.8226714507563,15.84087902419,7.16512112400222,1,666.810360853703,0.000170673548325203,-8.67575790018781
"Austria",1975,163924443911.638,7578903,"Incineration and Open Burning of Waste",10.706255451346,25.8226714507563,15.84087902419,2.37082819226434,1,666.810360853703,1.41263919743345e-06,-13.4700508319257
"Austria",1975,163924443911.638,7578903,"Metal Industry",589.26724664,25.8226714507563,15.84087902419,6.37887981018724,1,666.810360853703,7.77509946545034e-05,-9.46199921400279
"Austria",1975,163924443911.638,7578903,"Mineral Industry",3595.83141052508,25.8226714507563,15.84087902419,8.18753051199112,1,666.810360853703,0.00047445275530312,-7.65334851219891
"Austria",1975,163924443911.638,7578903,"Non-Energy Products from Fuels and Solvent Use",1198.8376506327,25.8226714507563,15.84087902419,7.08910774188351,1,666.810360853703,0.00015818089380913,-8.75177128230653
"Austria",1976,171429635128.008,7565525,"Aggregate sources and non-CO2 emissions sources on land",68.0705959098875,25.8674387285613,15.8391123013426,4.22054534179039,1,669.124386375874,8.99747154492088e-06,-11.6185669595522
"Austria",1976,171429635128.008,7565525,"Chemical Industry",1424.9971610423,25.8674387285613,15.8391123013426,7.26192510044975,1,669.124386375874,0.000188354035052729,-8.57718720089281
"Austria",1976,171429635128.008,7565525,"Fuel Combustion Activities",54087.2995255,25.8674387285613,15.8391123013426,10.8983546780414,1,669.124386375874,0.0071491799347038,-4.94075762330115
"Austria",1976,171429635128.008,7565525,"Fugitive emissions from fuels",1224.78828516154,25.8674387285613,15.8391123013426,7.11052327960271,1,669.124386375874,0.000161890719436065,-8.72858902173985
"Austria",1976,171429635128.008,7565525,"Incineration and Open Burning of Waste",10.764369863444,25.8674387285613,15.8391123013426,2.37624159342669,1,669.124386375874,1.42281862308881e-06,-13.4628707079159
"Austria",1976,171429635128.008,7565525,"Metal Industry",639.8643464,25.8674387285613,15.8391123013426,6.46125619513729,1,669.124386375874,8.4576330975048e-05,-9.37785610620527
"Austria",1976,171429635128.008,7565525,"Mineral Industry",3693.50259674419,25.8674387285613,15.8391123013426,8.2143305000264,1,669.124386375874,0.000488201756883255,-7.62478180131616
"Austria",1976,171429635128.008,7565525,"Non-Energy Products from Fuels and Solvent Use",1220.6246699772,25.8674387285613,15.8391123013426,7.10711803125893,1,669.124386375874,0.000161340378886753,-8.73199427008364
"Austria",1977,180138227325.32,7568430,"Aggregate sources and non-CO2 emissions sources on land",68.1642211664725,25.9169903227147,15.8394962062816,4.22191981086274,1,671.690387387686,9.00638853321924e-06,-11.6175763954188
"Austria",1977,180138227325.32,7568430,"Chemical Industry",1454.8835016094,25.9169903227147,15.8394962062816,7.2826811087776,1,671.690387387686,0.000192230555294744,-8.55681509750397
"Austria",1977,180138227325.32,7568430,"Fuel Combustion Activities",51428.61220693,25.9169903227147,15.8394962062816,10.8479499542892,1,671.690387387686,0.00679514935157358,-4.99154625199238
"Austria",1977,180138227325.32,7568430,"Fugitive emissions from fuels",1144.28650732077,25.9169903227147,15.8394962062816,7.04253658404623,1,671.690387387686,0.000151192057972495,-8.79695962223535
"Austria",1977,180138227325.32,7568430,"Incineration and Open Burning of Waste",10.812308217338,25.9169903227147,15.8394962062816,2.38068513497588,1,671.690387387686,1.42860649003003e-06,-13.4588110713057
"Austria",1977,180138227325.32,7568430,"Metal Industry",642.3345136,25.9169903227147,15.8394962062816,6.46510921721213,1,671.690387387686,8.48702456916428e-05,-9.37438698906944
"Austria",1977,180138227325.32,7568430,"Mineral Industry",3721.86870253578,25.9169903227147,15.8394962062816,8.22198116052834,1,671.690387387686,0.000491762320922011,-7.61751504575324
"Austria",1977,180138227325.32,7568430,"Non-Energy Products from Fuels and Solvent Use",1222.8606952017,25.9169903227147,15.8394962062816,7.10894822503092,1,671.690387387686,0.000161573892498405,-8.73054798125066
"Austria",1978,179758759493.059,7562305,"Aggregate sources and non-CO2 emissions sources on land",73.7878917295228,25.9148815638932,15.8386865958648,4.30119464944003,1,671.581086470614,9.75732818625046e-06,-11.5374919464248
"Austria",1978,179758759493.059,7562305,"Chemical Industry",1476.528833248,25.9148815638932,15.8386865958648,7.29744922909896,1,671.581086470614,0.000195248516589585,-8.54123736676586
"Austria",1978,179758759493.059,7562305,"Fuel Combustion Activities",53665.98536644,25.9148815638932,15.8386865958648,10.8905346601826,1,671.581086470614,0.00709651162792826,-4.9481519356822
"Austria",1978,179758759493.059,7562305,"Fugitive emissions from fuels",1042.43961003019,25.9148815638932,15.8386865958648,6.94931902396647,1,671.581086470614,0.000137846808615917,-8.88936757189835
"Austria",1978,179758759493.059,7562305,"Incineration and Open Burning of Waste",10.853585641019,25.9148815638932,15.8386865958648,2.38449549921866,1,671.581086470614,1.43522188552551e-06,-13.4541910966462
"Austria",1978,179758759493.059,7562305,"Metal Industry",663.4361396,25.9148815638932,15.8386865958648,6.49743260136321,1,671.581086470614,8.77293549519624e-05,-9.34125399450162
"Austria",1978,179758759493.059,7562305,"Mineral Industry",3603.89701032452,25.9148815638932,15.8386865958648,8.18977104182838,1,671.581086470614,0.00047656065317711,-7.64891555403644
"Austria",1978,179758759493.059,7562305,"Non-Energy Products from Fuels and Solvent Use",1228.5071049863,25.9148815638932,15.8386865958648,7.11355497540914,1,671.581086470614,0.000162451409323784,-8.72513162045568
"Austria",1979,189387896783.516,7549425,"Aggregate sources and non-CO2 emissions sources on land",80.5321871876985,25.9670631127184,15.8369819593846,4.38865694535045,1,674.288366699899,1.06673272716397e-05,-11.4483250140341
"Austria",1979,189387896783.516,7549425,"Chemical Industry",1624.6815970283,25.9670631127184,15.8369819593846,7.39306713527475,1,674.288366699899,0.000215206005361773,-8.44391482410982
"Austria",1979,189387896783.516,7549425,"Fuel Combustion Activities",55916.14435738,25.9670631127184,15.8369819593846,10.9316084252706,1,674.288366699899,0.0074066759200045,-4.905373534114
"Austria",1979,189387896783.516,7549425,"Fugitive emissions from fuels",1156.40771807304,25.9670631127184,15.8369819593846,7.05307368434427,1,674.288366699899,0.00015317825106853,-8.7839082750403
"Austria",1979,189387896783.516,7549425,"Incineration and Open Burning of Waste",10.893239802987,25.9670631127184,15.8369819593846,2.38814239526973,1,674.288366699899,1.44292311043384e-06,-13.4488395641148
"Austria",1979,189387896783.516,7549425,"Metal Industry",734.8133896,25.9670631127184,15.8369819593846,6.5996165752762,1,674.288366699899,9.73336895988767e-05,-9.23736538410837
"Austria",1979,189387896783.516,7549425,"Mineral Industry",3458.22718668868,25.9670631127184,15.8369819593846,8.14851136295407,1,674.288366699899,0.000458078222737318,-7.6884705964305
"Austria",1979,189387896783.516,7549425,"Non-Energy Products from Fuels and Solvent Use",1241.1800919908,25.9670631127184,15.8369819593846,7.12381789312139,1,674.288366699899,0.000164407235251797,-8.71316406626318
"Austria",1980,192667120935.942,7549433,"Aggregate sources and non-CO2 emissions sources on land",81.7201921372338,25.9842297747469,15.8369830190674,4.40330112111202,1,675.180196986844,1.08246794344998e-05,-11.4336818979553
"Austria",1980,192667120935.942,7549433,"Chemical Industry",1526.0981199439,25.9842297747469,15.8369830190674,7.33046950856101,1,675.180196986844,0.000202147382451623,-8.50651351050636
"Austria",1980,192667120935.942,7549433,"Fuel Combustion Activities",54355.2792875,25.9842297747469,15.8369830190674,10.9032970228367,1,675.180196986844,0.00719991544894829,-4.93368599623071
"Austria",1980,192667120935.942,7549433,"Fugitive emissions from fuels",995.91803445729,25.9842297747469,15.8369830190674,6.90366495947661,1,675.180196986844,0.000131919580511184,-8.93331805959076
"Austria",1980,192667120935.942,7549433,"Incineration and Open Burning of Waste",10.935284339689,25.9842297747469,15.8369830190674,2.39199465650571,1,675.180196986844,1.44849081244764e-06,-13.4449883625617
"Austria",1980,192667120935.942,7549433,"Metal Industry",693.86762872,25.9842297747469,15.8369830190674,6.54228120559955,1,675.180196986844,9.1909899554046e-05,-9.29470181346782
"Austria",1980,192667120935.942,7549433,"Mineral Industry",3418.86079324279,25.9842297747469,15.8369830190674,8.13706267317506,1,675.180196986844,0.000452863253868574,-7.6999203458923
"Austria",1980,192667120935.942,7549433,"Non-Energy Products from Fuels and Solvent Use",1231.0093113353,25.9842297747469,15.8369830190674,7.11558969019752,1,675.180196986844,0.000163059836591079,-8.72139332886984
"Austria",1981,192389112509.963,7568710,"Aggregate sources and non-CO2 emissions sources on land",61.5655684038008,25.9827857857908,15.8395332013811,4.12010275978243,1,675.105157190293,8.13422213346802e-06,-11.7194304415986
"Austria",1981,192389112509.963,7568710,"Chemical Industry",1522.5581825836,25.9827857857908,15.8395332013811,7.32814721401551,1,675.105157190293,0.000201164819709515,-8.51138598736554
"Austria",1981,192389112509.963,7568710,"Fuel Combustion Activities",51554.55058169,25.9827857857908,15.8395332013811,10.8503957606546,1,675.105157190293,0.00681153731371528,-4.98913744072644
"Austria",1981,192389112509.963,7568710,"Fugitive emissions from fuels",617.622092365105,25.9827857857908,15.8395332013811,6.42587676938734,1,675.105157190293,8.16020289276647e-05,-9.41365643199371
"Austria",1981,192389112509.963,7568710,"Incineration and Open Burning of Waste",10.943227158919,25.9827857857908,15.8395332013811,2.39272074059781,1,675.105157190293,1.44585103127468e-06,-13.4468124607832
"Austria",1981,192389112509.963,7568710,"Metal Industry",699.2680656,25.9827857857908,15.8395332013811,6.55003416742942,1,675.105157190293,9.23893326075381e-05,-9.28949903395163
"Austria",1981,192389112509.963,7568710,"Mineral Industry",3338.90135304522,25.9827857857908,15.8395332013811,8.11339709564536,1,675.105157190293,0.000441145367314274,-7.7261361057357
"Austria",1981,192389112509.963,7568710,"Non-Energy Products from Fuels and Solvent Use",1222.8682020698,25.9827857857908,15.8395332013811,7.10895436378825,1,675.105157190293,0.000161568906996014,-8.7305788375928
"Austria",1982,196258547592.121,7574140,"Aggregate sources and non-CO2 emissions sources on land",61.8723689023215,26.00269874727,15.8402503715614,4.12507369719397,1,676.140342141276,8.16889691797637e-06,-11.7151766743674
"Austria",1982,196258547592.121,7574140,"Chemical Industry",1472.423852417,26.00269874727,15.8402503715614,7.2946652010592,1,676.140342141276,0.000194401457118168,-8.5455851705022
"Austria",1982,196258547592.121,7574140,"Fuel Combustion Activities",49777.71294841,26.00269874727,15.8402503715614,10.8153226316844,1,676.140342141276,0.00657206137573507,-5.02492773987704
"Austria",1982,196258547592.121,7574140,"Fugitive emissions from fuels",522.837639155094,26.00269874727,15.8402503715614,6.25927097448197,1,676.140342141276,6.90293075062111e-05,-9.58097939707943
"Austria",1982,196258547592.121,7574140,"Incineration and Open Burning of Waste",10.95499588239,26.00269874727,15.8402503715614,2.39379559718154,1,676.140342141276,1.4463682850317e-06,-13.4464547743799
"Austria",1982,196258547592.121,7574140,"Metal Industry",642.22263212,26.00269874727,15.8402503715614,6.46493502257913,1,676.140342141276,8.47914921192373e-05,-9.37531534898226
"Austria",1982,196258547592.121,7574140,"Mineral Industry",3185.91892103769,26.00269874727,15.8402503715614,8.06649604163321,1,676.140342141276,0.000420631110731738,-7.77375432992819
"Austria",1982,196258547592.121,7574140,"Non-Energy Products from Fuels and Solvent Use",1217.1974797944,26.00269874727,15.8402503715614,7.10430634752642,1,676.140342141276,0.000160704380932277,-8.73594402403498
"Austria",1983,202093486979.047,7561910,"Aggregate sources and non-CO2 emissions sources on land",48.569242788934,26.0319962341125,15.8386343617489,3.882990466138,1,677.664827932849,6.42288030258678e-06,-11.9556438956109
"Austria",1983,202093486979.047,7561910,"Chemical Industry",1565.4824100275,26.0319962341125,15.8386343617489,7.35594930469407,1,677.664827932849,0.000207022089660879,-8.48268505705479
"Austria",1983,202093486979.047,7561910,"Fuel Combustion Activities",49400.11598056,26.0319962341125,15.8386343617489,10.8077080509579,1,677.664827932849,0.00653275640421005,-5.03092631079099
"Austria",1983,202093486979.047,7561910,"Fugitive emissions from fuels",724.959812082269,26.0319962341125,15.8386343617489,6.58611622170762,1,677.664827932849,9.58699339296909e-05,-9.25251814004124
"Austria",1983,202093486979.047,7561910,"Incineration and Open Burning of Waste",10.971100619985,26.0319962341125,15.8386343617489,2.39526459924394,1,677.664827932849,1.450837238209e-06,-13.4433697625049
"Austria",1983,202093486979.047,7561910,"Metal Industry",686.30287228,26.0319962341125,15.8386343617489,6.53131903507267,1,677.664827932849,9.07578736430346e-05,-9.30731532667619
"Austria",1983,202093486979.047,7561910,"Mineral Industry",3203.1444523361,26.0319962341125,15.8386343617489,8.07188824766687,1,677.664827932849,0.000423589338187852,-7.76674611408199
"Austria",1983,202093486979.047,7561910,"Non-Energy Products from Fuels and Solvent Use",1264.6225003989,26.0319962341125,15.8386343617489,7.14252893796892,1,677.664827932849,0.000167235857131188,-8.69610542377994
"Austria",1984,202197109935.467,7561434,"Aggregate sources and non-CO2 emissions sources on land",44.9251253922952,26.0325088503321,15.8385714127079,3.80499722381309,1,677.691517042617,5.94134993339824e-06,-12.0335741888949
"Austria",1984,202197109935.467,7561434,"Chemical Industry",1607.4467332787,26.0325088503321,15.8385714127079,7.38240231918869,1,677.691517042617,0.000212584905624872,-8.45616909351925
"Austria",1984,202197109935.467,7561434,"Fuel Combustion Activities",50970.21780031,26.0325088503321,15.8385714127079,10.8389967764329,1,677.691517042617,0.00674081368696864,-4.99957463627508
"Austria",1984,202197109935.467,7561434,"Fugitive emissions from fuels",819.002496050803,26.0325088503321,15.8385714127079,6.7080871315295,1,677.691517042617,0.000108313118391406,-9.13048428117844
"Austria",1984,202197109935.467,7561434,"Incineration and Open Burning of Waste",10.991587294892,26.0325088503321,15.8385714127079,2.3971301888228,1,677.691517042617,1.45363793361048e-06,-13.4414412238851
"Austria",1984,202197109935.467,7561434,"Metal Industry",781.40369784,26.0325088503321,15.8385714127079,6.66109191493637,1,677.691517042617,0.000103340675570269,-9.17747949777157
"Austria",1984,202197109935.467,7561434,"Mineral Industry",3263.9709883302,26.0325088503321,15.8385714127079,8.09069982766527,1,677.691517042617,0.00043166031579859,-7.74787158504267
"Austria",1984,202197109935.467,7561434,"Non-Energy Products from Fuels and Solvent Use",1241.6643689534,26.0325088503321,15.8385714127079,7.12420799163651,1,677.691517042617,0.000164210170842383,-8.71436342107143
"Austria",1985,207249365643.959,7564985,"Aggregate sources and non-CO2 emissions sources on land",46.2194240519358,26.0571885701318,15.839040922387,3.83340014375466,1,678.97707617941,6.10965177749008e-06,-12.0056407786324
"Austria",1985,207249365643.959,7564985,"Chemical Industry",1590.5964999458,26.0571885701318,15.839040922387,7.37186438205903,1,678.97707617941,0.000210257720265909,-8.467176540328
"Austria",1985,207249365643.959,7564985,"Fuel Combustion Activities",52649.01947335,26.0571885701318,15.839040922387,10.8714028939006,1,678.97707617941,0.0069595669354731,-4.96763802848646
"Austria",1985,207249365643.959,7564985,"Fugitive emissions from fuels",784.404417609574,26.0571885701318,15.839040922387,6.66492472613904,1,678.97707617941,0.000103688826562058,-9.17411619624799
"Austria",1985,207249365643.959,7564985,"Incineration and Open Burning of Waste",11.016649134077,26.0571885701318,15.839040922387,2.39940768616784,1,678.97707617941,1.45626847033761e-06,-13.4396332362192
"Austria",1985,207249365643.959,7564985,"Metal Industry",736.96146896,26.0571885701318,15.839040922387,6.60253560989998,1,678.97707617941,9.74174395534162e-05,-9.23650531248705
"Austria",1985,207249365643.959,7564985,"Mineral Industry",3126.91385290682,26.0571885701318,15.839040922387,8.04780180764017,1,678.97707617941,0.000413340390351973,-7.79123911474686
"Austria",1985,207249365643.959,7564985,"Non-Energy Products from Fuels and Solvent Use",1191.540345808,26.0571885701318,15.839040922387,7.08300215732347,1,678.97707617941,0.000157507297874087,-8.75603876506356
"Austria",1986,212018988476.745,7569794,"Aggregate sources and non-CO2 emissions sources on land",49.5579552016905,26.079941675894,15.8396764123617,3.90314279686397,1,680.16335781803,6.54680367810412e-06,-11.9365336154978
"Austria",1986,212018988476.745,7569794,"Chemical Industry",1501.1416400269,26.079941675894,15.8396764123617,7.3139811909569,1,680.16335781803,0.00019830680201164,-8.52569522140482
"Austria",1986,212018988476.745,7569794,"Fuel Combustion Activities",51640.99199368,26.079941675894,15.8396764123617,10.8520710545685,1,680.16335781803,0.00682198115215289,-4.98760535779324
"Austria",1986,212018988476.745,7569794,"Fugitive emissions from fuels",735.960317036151,26.079941675894,15.8396764123617,6.60117620020485,1,680.16335781803,9.72232952490056e-05,-9.23850021215687
"Austria",1986,212018988476.745,7569794,"Incineration and Open Burning of Waste",11.036782518998,26.079941675894,15.8396764123617,2.40123355987594,1,680.16335781803,1.4580030208217e-06,-13.4384428524858
"Austria",1986,212018988476.745,7569794,"Metal Industry",694.50031864,26.079941675894,15.8396764123617,6.54319262099919,1,680.16335781803,9.17462639855193e-05,-9.29648379136253
"Austria",1986,212018988476.745,7569794,"Mineral Industry",3088.50610308104,26.079941675894,15.8396764123617,8.03544279120039,1,680.16335781803,0.000408003983078144,-7.80423362116133
"Austria",1986,212018988476.745,7569794,"Non-Energy Products from Fuels and Solvent Use",1204.5834839325,26.079941675894,15.8396764123617,7.09388912968423,1,680.16335781803,0.000159130285967161,-8.74578728267749
"Austria",1987,214896442478.295,7574586,"Aggregate sources and non-CO2 emissions sources on land",46.9503049883025,26.0934220861456,15.8403092544008,3.84908970165666,1,680.866676165751,6.19839882843795e-06,-11.9912195527442
"Austria",1987,214896442478.295,7574586,"Chemical Industry",1535.2814300267,26.0934220861456,15.8403092544008,7.33646898525314,1,680.866676165751,0.000202688494133765,-8.50384026914767
"Austria",1987,214896442478.295,7574586,"Fuel Combustion Activities",52387.54791916,26.0934220861456,15.8403092544008,10.8664242069389,1,680.866676165751,0.00691622590583301,-4.97388504746191
"Austria",1987,214896442478.295,7574586,"Fugitive emissions from fuels",620.86095559319,26.0934220861456,15.8403092544008,6.4311071528265,1,680.866676165751,8.1966322066076e-05,-9.40920210157431
"Austria",1987,214896442478.295,7574586,"Incineration and Open Burning of Waste",11.061482011937,26.0934220861456,15.8403092544008,2.40346898457999,1,680.866676165751,1.46034146446248e-06,-13.4368402698208
"Austria",1987,214896442478.295,7574586,"Metal Industry",715.7104792,26.0934220861456,15.8403092544008,6.57327572652642,1,680.866676165751,9.44883956958176e-05,-9.26703352787439
"Austria",1987,214896442478.295,7574586,"Mineral Industry",3028.29335990769,26.0934220861456,15.8403092544008,8.0157544922647,1,680.866676165751,0.000399796551244872,-7.8245547621361
"Austria",1987,214896442478.295,7574586,"Non-Energy Products from Fuels and Solvent Use",1218.243920047,26.0934220861456,15.8403092544008,7.1051656909843,1,680.866676165751,0.000160833069958807,-8.73514356341651
"Austria",1988,221979171128.378,7585317,"Aggregate sources and non-CO2 emissions sources on land",48.222616198133,26.1258493906709,15.841724962904,3.87582812673818,1,682.56000638402,6.35736333737048e-06,-11.9658968361658
"Austria",1988,221979171128.378,7585317,"Chemical Industry",1546.058571,26.1258493906709,15.841724962904,7.34346411394073,1,682.56000638402,0.000203822539123942,-8.49826084896327
"Austria",1988,221979171128.378,7585317,"Fuel Combustion Activities",50340.34848966,26.1258493906709,15.841724962904,10.8265621913841,1,682.56000638402,0.00663655170768209,-5.01516277151993
"Austria",1988,221979171128.378,7585317,"Fugitive emissions from fuels",905.091544158061,26.1258493906709,15.841724962904,6.80803609235004,1,682.56000638402,0.000119321518686439,-9.03368887055395
"Austria",1988,221979171128.378,7585317,"Incineration and Open Burning of Waste",11.093778185667,26.1258493906709,15.841724962904,2.4063844273523,1,682.56000638402,1.46253323172479e-06,-13.4353405355517
"Austria",1988,221979171128.378,7585317,"Metal Industry",776.6177738,26.1258493906709,15.841724962904,6.65494830372122,1,682.56000638402,0.000102384353059997,-9.18677665918277
"Austria",1988,221979171128.378,7585317,"Mineral Industry",3321.68252203429,26.1258493906709,15.841724962904,8.10822671728429,1,682.56000638402,0.000437909519408917,-7.7334982456197
